date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-10-26 08:00:00+00:00,2025-10-26 08:00:00+00:00,3951.43,4057.19,3950.46,4045.12,29232.282463,-6.09477810948e-05,0.0
2025-10-26 12:00:00+00:00,2025-10-26 12:00:00+00:00,4044.95,4100.0,4041.1,4074.82,27932.860377,-6.09477810948e-05,0.0
2025-10-26 16:00:00+00:00,2025-10-26 16:00:00+00:00,4074.83,4080.27,4045.83,4067.49,11023.938194,3.83606225528e-05,0.0
2025-10-26 20:00:00+00:00,2025-10-26 20:00:00+00:00,4067.49,4180.82,4054.1,4159.27,38479.348244,3.83606225528e-05,0.0
2025-10-27 00:00:00+00:00,2025-10-27 00:00:00+00:00,4159.41,4226.0,4147.9,4204.69,39510.098518,0.0001,0.0
2025-10-27 04:00:00+00:00,2025-10-27 04:00:00+00:00,4204.92,4254.04,4193.89,4201.27,31293.160817,0.0001,0.0
2025-10-27 08:00:00+00:00,2025-10-27 08:00:00+00:00,4201.27,4201.47,4132.56,4162.52,27915.471374,6.21895423696e-05,0.0
2025-10-27 12:00:00+00:00,2025-10-27 12:00:00+00:00,4162.52,4187.84,4122.51,4173.26,27186.939165,6.21895423696e-05,0.0
2025-10-27 16:00:00+00:00,2025-10-27 16:00:00+00:00,4173.26,4233.45,4172.75,4193.67,24186.27497,6.61289944188e-05,0.0
2025-10-27 20:00:00+00:00,2025-10-27 20:00:00+00:00,4193.69,4195.82,4094.0,4120.39,28395.460064,6.61289944188e-05,0.0
2025-10-28 00:00:00+00:00,2025-10-28 00:00:00+00:00,4120.39,4142.35,4067.15,4094.37,27693.540655,1.76883392116e-05,0.0
2025-10-28 04:00:00+00:00,2025-10-28 04:00:00+00:00,4094.36,4127.0,4066.0,4117.12,16329.252703,1.76883392116e-05,0.0
2025-10-28 08:00:00+00:00,2025-10-28 08:00:00+00:00,4117.12,4136.0,4103.42,4112.22,11352.902886,3.9453694936e-05,0.0
2025-10-28 12:00:00+00:00,2025-10-28 12:00:00+00:00,4112.21,4175.78,4070.0,4097.25,40978.31753,3.9453694936e-05,0.0
2025-10-28 16:00:00+00:00,2025-10-28 16:00:00+00:00,4097.24,4151.42,4027.01,4039.34,35556.451421,9.4925548227e-06,0.0
2025-10-28 20:00:00+00:00,2025-10-28 20:00:00+00:00,4039.13,4042.67,3931.03,3979.72,45862.165049,9.4925548227e-06,0.0
2025-10-29 00:00:00+00:00,2025-10-29 00:00:00+00:00,3979.71,4009.93,3964.0,3998.14,17081.855157,-7.72632333816e-05,0.0
2025-10-29 04:00:00+00:00,2025-10-29 04:00:00+00:00,3998.14,4036.98,3996.21,4024.83,20595.89651,-7.72632333816e-05,0.0
2025-10-29 08:00:00+00:00,2025-10-29 08:00:00+00:00,4024.84,4028.0,3983.84,4011.47,17001.06088,-9.51760807693e-05,0.0
2025-10-29 12:00:00+00:00,2025-10-29 12:00:00+00:00,4011.46,4030.12,3941.28,3952.01,28373.290199,-9.51760807693e-05,0.0
2025-10-29 16:00:00+00:00,2025-10-29 16:00:00+00:00,3952.01,4018.98,3838.83,3905.13,90957.02766,1.26554992726e-05,0.0
2025-10-29 20:00:00+00:00,2025-10-29 20:00:00+00:00,3905.4,3963.96,3873.93,3903.27,22254.838141,1.26554992726e-05,0.0
2025-10-30 00:00:00+00:00,2025-10-30 00:00:00+00:00,3903.4,3949.0,3885.56,3934.46,16022.150011,-9.9627969787e-05,0.0
2025-10-30 04:00:00+00:00,2025-10-30 04:00:00+00:00,3934.47,3945.37,3838.8,3939.78,40411.570666,-9.9627969787e-05,0.0
2025-10-30 08:00:00+00:00,2025-10-30 08:00:00+00:00,3939.69,3939.88,3876.7,3880.77,31322.860503,-5.7700935893e-05,0.0
2025-10-30 12:00:00+00:00,2025-10-30 12:00:00+00:00,3880.94,3884.93,3756.88,3773.81,68025.109986,-5.7700935893e-05,0.0
2025-10-30 16:00:00+00:00,2025-10-30 16:00:00+00:00,3773.8,3802.35,3679.0,3686.61,48886.043826,-2.51535162171e-05,0.0
2025-10-30 20:00:00+00:00,2025-10-30 20:00:00+00:00,3686.43,3806.91,3679.37,3804.63,28052.394952,-2.51535162171e-05,0.0
2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,3804.81,3860.66,3796.15,3829.08,31031.74242,-9.95905365325e-05,0.0
2025-10-31 04:00:00+00:00,2025-10-31 04:00:00+00:00,3829.08,3873.95,3821.37,3831.41,24887.183048,-9.95905365325e-05,0.0
2025-10-31 08:00:00+00:00,2025-10-31 08:00:00+00:00,3831.41,3885.0,3817.92,3874.01,25635.155336,-5.09578318077e-05,0.0
2025-10-31 12:00:00+00:00,2025-10-31 12:00:00+00:00,3874.14,3887.67,3831.84,3860.51,37360.538554,-5.09578318077e-05,0.0
2025-10-31 16:00:00+00:00,2025-10-31 16:00:00+00:00,3860.54,3906.51,3804.63,3885.38,36203.752099,-2.87412371168e-05,0.0
2025-10-31 20:00:00+00:00,2025-10-31 20:00:00+00:00,3886.11,3893.13,3840.44,3847.89,10394.14121,-2.87412371168e-05,0.0
2025-11-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,3847.89,3864.21,3830.64,3861.67,6774.607794,-2.8883795276e-05,0.0
2025-11-01 04:00:00+00:00,2025-11-01 04:00:00+00:00,3861.67,3869.27,3852.37,3860.56,7540.305984,-2.8883795276e-05,0.0
2025-11-01 08:00:00+00:00,2025-11-01 08:00:00+00:00,3860.63,3883.09,3859.4,3877.69,12621.921404,-5.88401926974e-05,0.0
2025-11-01 12:00:00+00:00,2025-11-01 12:00:00+00:00,3877.69,3902.84,3857.39,3894.29,13369.359253,-5.88401926974e-05,0.0
2025-11-01 16:00:00+00:00,2025-11-01 16:00:00+00:00,3894.7,3910.0,3862.58,3879.99,10334.988752,1.23630879736e-05,0.0
2025-11-01 20:00:00+00:00,2025-11-01 20:00:00+00:00,3880.0,3891.5,3864.03,3873.9,4100.824189,1.23630879736e-05,0.0
2025-11-02 00:00:00+00:00,2025-11-02 00:00:00+00:00,3873.9,3887.14,3861.29,3880.61,3822.033837,2.78036557586e-05,0.0
2025-11-02 04:00:00+00:00,2025-11-02 04:00:00+00:00,3880.61,3918.45,3876.0,3906.25,11240.858241,2.78036557586e-05,0.0
2025-11-02 08:00:00+00:00,2025-11-02 08:00:00+00:00,3906.25,3910.66,3852.32,3890.55,19413.310888,-1.82781942232e-05,0.0
2025-11-02 12:00:00+00:00,2025-11-02 12:00:00+00:00,3890.56,3894.71,3839.0,3853.21,16021.795149,-1.82781942232e-05,0.0
2025-11-02 16:00:00+00:00,2025-11-02 16:00:00+00:00,3853.21,3867.59,3840.36,3856.25,5838.870803,2.63904642133e-05,0.0
2025-11-02 20:00:00+00:00,2025-11-02 20:00:00+00:00,3856.26,3917.45,3844.67,3906.52,15266.424163,2.63904642133e-05,0.0
2025-11-03 00:00:00+00:00,2025-11-03 00:00:00+00:00,3906.48,3914.42,3728.07,3736.48,44538.982979,7.65980436601e-05,0.0
2025-11-03 04:00:00+00:00,2025-11-03 04:00:00+00:00,3736.5,3765.9,3683.25,3714.61,37839.665075,7.65980436601e-05,0.0
2025-11-03 08:00:00+00:00,2025-11-03 08:00:00+00:00,3714.67,3740.91,3660.68,3711.48,40738.433242,1.91976971357e-05,0.0
2025-11-03 12:00:00+00:00,2025-11-03 12:00:00+00:00,3711.6,3748.64,3582.22,3588.92,71915.994843,1.91976971357e-05,0.0
