date,datetime,open,high,low,close,volume,funding_rate,open_interest
2026-01-14 04:00:00+00:00,2026-01-14 04:00:00+00:00,146.29,146.33,146.22,146.27,417.721253,0.0001,0.0
2026-01-14 08:00:00+00:00,2026-01-14 08:00:00+00:00,144.87,144.9,144.82,144.85,415.462075,0.0001,0.0
2026-01-14 12:00:00+00:00,2026-01-14 12:00:00+00:00,143.76,143.77,143.7,143.77,121.489283,0.0001,0.0
2026-01-14 16:00:00+00:00,2026-01-14 16:00:00+00:00,147.08,147.2,147.07,147.17,1610.059718,5.47261647172e-05,0.0
2026-01-14 20:00:00+00:00,2026-01-14 20:00:00+00:00,146.78,146.87,146.54,146.56,1059.30031,5.47261647172e-05,0.0
2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00,146.69,146.72,146.68,146.71,52.053503,5.82323667068e-05,0.0
2026-01-15 04:00:00+00:00,2026-01-15 04:00:00+00:00,143.48,143.48,143.32,143.39,211.985233,5.82323667068e-05,0.0
2026-01-15 08:00:00+00:00,2026-01-15 08:00:00+00:00,145.01,145.03,144.93,145.02,470.668935,7.304490027e-06,0.0
2026-01-15 12:00:00+00:00,2026-01-15 12:00:00+00:00,144.84,144.84,144.72,144.79,643.457006,7.304490027e-06,0.0
2026-01-15 16:00:00+00:00,2026-01-15 16:00:00+00:00,143.51,143.75,143.41,143.48,1279.214502,-3.19147419407e-05,0.0
2026-01-15 20:00:00+00:00,2026-01-15 20:00:00+00:00,141.53,141.53,141.44,141.44,57.015421,-3.19147419407e-05,0.0
2026-01-16 00:00:00+00:00,2026-01-16 00:00:00+00:00,142.42,142.44,142.27,142.27,377.889933,-6.910480713e-07,0.0
2026-01-16 04:00:00+00:00,2026-01-16 04:00:00+00:00,141.96,141.96,141.93,141.96,79.214017,-6.910480713e-07,0.0
2026-01-16 08:00:00+00:00,2026-01-16 08:00:00+00:00,142.94,142.98,142.92,142.96,518.8362,-4.01020961812e-05,0.0
2026-01-16 12:00:00+00:00,2026-01-16 12:00:00+00:00,143.12,143.19,143.09,143.15,122.687233,-4.01020961812e-05,0.0
2026-01-16 16:00:00+00:00,2026-01-16 16:00:00+00:00,140.79,140.79,140.66,140.66,1794.372688,-7.49859664805e-05,0.0
2026-01-16 20:00:00+00:00,2026-01-16 20:00:00+00:00,144.17,144.23,144.13,144.2,118.818762,-7.49859664805e-05,0.0
2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00,144.92,145.0,144.9,144.95,311.216196,0.0001,0.0
2026-01-17 04:00:00+00:00,2026-01-17 04:00:00+00:00,144.36,144.38,144.32,144.38,101.194411,0.0001,0.0
2026-01-17 08:00:00+00:00,2026-01-17 08:00:00+00:00,143.64,143.65,143.6,143.65,171.125913,4.11213831114e-05,0.0
2026-01-17 12:00:00+00:00,2026-01-17 12:00:00+00:00,144.0,144.0,143.89,143.91,302.248848,4.11213831114e-05,0.0
2026-01-17 16:00:00+00:00,2026-01-17 16:00:00+00:00,144.32,144.32,144.16,144.17,802.806666,7.4006163704e-06,0.0
2026-01-17 20:00:00+00:00,2026-01-17 20:00:00+00:00,144.26,144.27,144.25,144.25,310.965844,7.4006163704e-06,0.0
2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00,143.73,143.73,143.65,143.7,646.445415,3.44182404027e-05,0.0
2026-01-18 04:00:00+00:00,2026-01-18 04:00:00+00:00,142.83,142.84,142.79,142.81,64.57498,3.44182404027e-05,0.0
2026-01-18 08:00:00+00:00,2026-01-18 08:00:00+00:00,142.14,142.14,142.07,142.09,641.811969,-5.5240634376e-05,0.0
2026-01-18 12:00:00+00:00,2026-01-18 12:00:00+00:00,142.42,142.42,142.37,142.39,53.614608,-5.5240634376e-05,0.0
2026-01-18 16:00:00+00:00,2026-01-18 16:00:00+00:00,142.0,142.0,141.92,141.92,598.475903,-8.70459921986e-05,0.0
